episode,total_reward,success,steps_taken
1241,-164.0,True,164
1242,-164.0,True,164
1243,-171.0,True,171
1244,-167.0,True,167
1245,-146.0,True,146
1246,-147.0,True,147
1247,-170.0,True,170
1248,-155.0,True,155
1249,-154.0,True,154
1250,-162.0,True,162
1251,-159.0,True,159
1252,-149.0,True,149
1253,-172.0,True,172
1254,-154.0,True,154
1255,-121.0,True,121
1256,-161.0,True,161
1257,-161.0,True,161
1258,-159.0,True,159
1259,-153.0,True,153
1260,-200.0,False,200
1261,-169.0,True,169
1262,-159.0,True,159
1263,-155.0,True,155
1264,-161.0,True,161
1265,-156.0,True,156
1266,-157.0,True,157
1267,-169.0,True,169
1268,-172.0,True,172
1269,-153.0,True,153
1270,-164.0,True,164
1271,-157.0,True,157
1272,-147.0,True,147
1273,-163.0,True,163
1274,-170.0,True,170
1275,-152.0,True,152
1276,-154.0,True,154
1277,-173.0,True,173
1278,-160.0,True,160
1279,-155.0,True,155
1280,-160.0,True,160
1281,-169.0,True,169
1282,-168.0,True,168
1283,-154.0,True,154
1284,-172.0,True,172
1285,-162.0,True,162
1286,-200.0,False,200
1287,-158.0,True,158
1288,-164.0,True,164
1289,-157.0,True,157
1290,-152.0,True,152
1291,-161.0,True,161
1292,-165.0,True,165
1293,-157.0,True,157
1294,-157.0,True,157
1295,-172.0,True,172
1296,-145.0,True,145
1297,-171.0,True,171
1298,-163.0,True,163
1299,-173.0,True,173
1300,-151.0,True,151
1301,-160.0,True,160
1302,-155.0,True,155
1303,-165.0,True,165
1304,-149.0,True,149
1305,-160.0,True,160
1306,-177.0,True,177
1307,-193.0,True,193
1308,-164.0,True,164
1309,-177.0,True,177
1310,-145.0,True,145
1311,-146.0,True,146
1312,-164.0,True,164
1313,-166.0,True,166
1314,-162.0,True,162
1315,-164.0,True,164
1316,-114.0,True,114
1317,-165.0,True,165
1318,-163.0,True,163
1319,-158.0,True,158
1320,-112.0,True,112
1321,-164.0,True,164
1322,-167.0,True,167
1323,-155.0,True,155
1324,-160.0,True,160
1325,-181.0,True,181
1326,-147.0,True,147
1327,-112.0,True,112
1328,-164.0,True,164
1329,-154.0,True,154
1330,-160.0,True,160
1331,-162.0,True,162
1332,-163.0,True,163
1333,-149.0,True,149
1334,-164.0,True,164
1335,-150.0,True,150
1336,-142.0,True,142
1337,-161.0,True,161
1338,-154.0,True,154
1339,-166.0,True,166
1340,-152.0,True,152
1341,-170.0,True,170
1342,-162.0,True,162
1343,-167.0,True,167
1344,-147.0,True,147
1345,-152.0,True,152
1346,-171.0,True,171
1347,-160.0,True,160
1348,-162.0,True,162
1349,-159.0,True,159
1350,-170.0,True,170
1351,-146.0,True,146
1352,-146.0,True,146
1353,-159.0,True,159
1354,-152.0,True,152
1355,-114.0,True,114
1356,-170.0,True,170
1357,-149.0,True,149
1358,-161.0,True,161
1359,-141.0,True,141
1360,-141.0,True,141
1361,-154.0,True,154
1362,-152.0,True,152
1363,-159.0,True,159
1364,-165.0,True,165
1365,-148.0,True,148
1366,-152.0,True,152
1367,-153.0,True,153
1368,-152.0,True,152
1369,-152.0,True,152
1370,-163.0,True,163
1371,-139.0,True,139
1372,-145.0,True,145
1373,-158.0,True,158
1374,-115.0,True,115
1375,-157.0,True,157
1376,-162.0,True,162
1377,-149.0,True,149
1378,-146.0,True,146
1379,-116.0,True,116
1380,-151.0,True,151
1381,-161.0,True,161
1382,-155.0,True,155
1383,-160.0,True,160
1384,-172.0,True,172
1385,-159.0,True,159
1386,-151.0,True,151
1387,-140.0,True,140
1388,-149.0,True,149
1389,-151.0,True,151
1390,-158.0,True,158
1391,-154.0,True,154
1392,-146.0,True,146
1393,-156.0,True,156
1394,-147.0,True,147
1395,-167.0,True,167
1396,-112.0,True,112
1397,-169.0,True,169
1398,-118.0,True,118
1399,-155.0,True,155
1400,-161.0,True,161
1401,-152.0,True,152
1402,-158.0,True,158
1403,-154.0,True,154
1404,-143.0,True,143
1405,-159.0,True,159
1406,-154.0,True,154
1407,-156.0,True,156
1408,-143.0,True,143
1409,-115.0,True,115
1410,-156.0,True,156
1411,-166.0,True,166
1412,-163.0,True,163
1413,-160.0,True,160
1414,-164.0,True,164
1415,-150.0,True,150
1416,-167.0,True,167
1417,-150.0,True,150
1418,-152.0,True,152
1419,-154.0,True,154
1420,-168.0,True,168
1421,-159.0,True,159
1422,-154.0,True,154
1423,-154.0,True,154
1424,-153.0,True,153
1425,-151.0,True,151
1426,-161.0,True,161
1427,-147.0,True,147
1428,-148.0,True,148
1429,-140.0,True,140
1430,-162.0,True,162
1431,-151.0,True,151
1432,-171.0,True,171
1433,-148.0,True,148
1434,-158.0,True,158
1435,-145.0,True,145
1436,-153.0,True,153
1437,-150.0,True,150
1438,-155.0,True,155
1439,-148.0,True,148
1440,-153.0,True,153
1441,-144.0,True,144
1442,-153.0,True,153
1443,-157.0,True,157
1444,-154.0,True,154
1445,-145.0,True,145
1446,-157.0,True,157
1447,-157.0,True,157
1448,-155.0,True,155
1449,-111.0,True,111
1450,-162.0,True,162
1451,-149.0,True,149
1452,-142.0,True,142
1453,-140.0,True,140
1454,-112.0,True,112
1455,-154.0,True,154
1456,-157.0,True,157
1457,-165.0,True,165
1458,-152.0,True,152
1459,-146.0,True,146
1460,-150.0,True,150
1461,-153.0,True,153
1462,-138.0,True,138
1463,-162.0,True,162
1464,-168.0,True,168
1465,-149.0,True,149
1466,-158.0,True,158
1467,-159.0,True,159
1468,-157.0,True,157
1469,-154.0,True,154
1470,-149.0,True,149
1471,-163.0,True,163
1472,-150.0,True,150
1473,-155.0,True,155
1474,-144.0,True,144
1475,-152.0,True,152
1476,-146.0,True,146
1477,-166.0,True,166
1478,-149.0,True,149
1479,-152.0,True,152
1480,-142.0,True,142
1481,-157.0,True,157
1482,-158.0,True,158
1483,-140.0,True,140
1484,-161.0,True,161
1485,-150.0,True,150
1486,-111.0,True,111
1487,-149.0,True,149
1488,-147.0,True,147
1489,-151.0,True,151
1490,-111.0,True,111
1491,-145.0,True,145
1492,-163.0,True,163
1493,-151.0,True,151
1494,-144.0,True,144
1495,-145.0,True,145
1496,-165.0,True,165
1497,-153.0,True,153
1498,-163.0,True,163
1499,-159.0,True,159
1500,-156.0,True,156
1501,-145.0,True,145
1502,-138.0,True,138
1503,-146.0,True,146
1504,-145.0,True,145
1505,-154.0,True,154
1506,-152.0,True,152
1507,-140.0,True,140
1508,-143.0,True,143
1509,-142.0,True,142
1510,-141.0,True,141
1511,-150.0,True,150
1512,-141.0,True,141
1513,-151.0,True,151
1514,-149.0,True,149
1515,-155.0,True,155
1516,-140.0,True,140
1517,-143.0,True,143
1518,-146.0,True,146
1519,-154.0,True,154
1520,-159.0,True,159
1521,-160.0,True,160
1522,-144.0,True,144
1523,-146.0,True,146
1524,-143.0,True,143
1525,-153.0,True,153
1526,-147.0,True,147
1527,-146.0,True,146
1528,-147.0,True,147
1529,-163.0,True,163
1530,-151.0,True,151
1531,-151.0,True,151
1532,-154.0,True,154
1533,-155.0,True,155
1534,-149.0,True,149
1535,-140.0,True,140
1536,-143.0,True,143
1537,-153.0,True,153
1538,-151.0,True,151
1539,-152.0,True,152
1540,-111.0,True,111
1541,-146.0,True,146
1542,-139.0,True,139
1543,-159.0,True,159
1544,-146.0,True,146
1545,-154.0,True,154
1546,-145.0,True,145
1547,-152.0,True,152
1548,-153.0,True,153
1549,-150.0,True,150
1550,-161.0,True,161
1551,-144.0,True,144
1552,-140.0,True,140
1553,-140.0,True,140
1554,-137.0,True,137
1555,-154.0,True,154
1556,-168.0,True,168
1557,-149.0,True,149
1558,-142.0,True,142
1559,-151.0,True,151
1560,-151.0,True,151
1561,-157.0,True,157
1562,-142.0,True,142
1563,-152.0,True,152
1564,-157.0,True,157
1565,-140.0,True,140
1566,-155.0,True,155
1567,-152.0,True,152
1568,-146.0,True,146
1569,-154.0,True,154
1570,-147.0,True,147
1571,-137.0,True,137
1572,-151.0,True,151
1573,-155.0,True,155
1574,-159.0,True,159
1575,-155.0,True,155
1576,-162.0,True,162
1577,-157.0,True,157
1578,-165.0,True,165
1579,-138.0,True,138
1580,-154.0,True,154
1581,-140.0,True,140
1582,-143.0,True,143
1583,-146.0,True,146
1584,-157.0,True,157
1585,-160.0,True,160
1586,-151.0,True,151
1587,-145.0,True,145
1588,-144.0,True,144
1589,-157.0,True,157
1590,-150.0,True,150
1591,-146.0,True,146
1592,-153.0,True,153
1593,-153.0,True,153
1594,-144.0,True,144
1595,-156.0,True,156
1596,-157.0,True,157
1597,-153.0,True,153
1598,-152.0,True,152
1599,-156.0,True,156
1600,-171.0,True,171
1601,-139.0,True,139
1602,-146.0,True,146
1603,-139.0,True,139
1604,-161.0,True,161
1605,-152.0,True,152
1606,-150.0,True,150
1607,-156.0,True,156
1608,-137.0,True,137
1609,-151.0,True,151
1610,-146.0,True,146
1611,-152.0,True,152
1612,-156.0,True,156
1613,-163.0,True,163
1614,-152.0,True,152
1615,-156.0,True,156
1616,-146.0,True,146
1617,-136.0,True,136
1618,-137.0,True,137
1619,-156.0,True,156
1620,-157.0,True,157
1621,-139.0,True,139
1622,-137.0,True,137
1623,-153.0,True,153
1624,-146.0,True,146
1625,-158.0,True,158
1626,-155.0,True,155
1627,-164.0,True,164
1628,-155.0,True,155
1629,-149.0,True,149
1630,-152.0,True,152
1631,-157.0,True,157
1632,-150.0,True,150
1633,-156.0,True,156
1634,-146.0,True,146
1635,-151.0,True,151
1636,-155.0,True,155
1637,-153.0,True,153
1638,-144.0,True,144
1639,-152.0,True,152
1640,-111.0,True,111
1641,-159.0,True,159
1642,-165.0,True,165
1643,-163.0,True,163
1644,-149.0,True,149
1645,-138.0,True,138
1646,-146.0,True,146
1647,-157.0,True,157
1648,-168.0,True,168
1649,-157.0,True,157
1650,-158.0,True,158
1651,-155.0,True,155
1652,-155.0,True,155
1653,-156.0,True,156
1654,-147.0,True,147
1655,-163.0,True,163
1656,-158.0,True,158
1657,-155.0,True,155
1658,-151.0,True,151
1659,-152.0,True,152
1660,-161.0,True,161
1661,-152.0,True,152
1662,-147.0,True,147
1663,-152.0,True,152
1664,-153.0,True,153
1665,-150.0,True,150
1666,-167.0,True,167
1667,-164.0,True,164
1668,-153.0,True,153
1669,-148.0,True,148
1670,-157.0,True,157
1671,-164.0,True,164
1672,-113.0,True,113
1673,-165.0,True,165
1674,-159.0,True,159
1675,-149.0,True,149
1676,-164.0,True,164
1677,-161.0,True,161
1678,-110.0,True,110
1679,-150.0,True,150
1680,-171.0,True,171
1681,-159.0,True,159
1682,-147.0,True,147
1683,-162.0,True,162
1684,-158.0,True,158
1685,-151.0,True,151
1686,-161.0,True,161
1687,-155.0,True,155
1688,-157.0,True,157
1689,-155.0,True,155
1690,-152.0,True,152
1691,-144.0,True,144
1692,-154.0,True,154
1693,-161.0,True,161
1694,-140.0,True,140
1695,-191.0,True,191
1696,-158.0,True,158
1697,-157.0,True,157
1698,-158.0,True,158
1699,-163.0,True,163
1700,-161.0,True,161
1701,-154.0,True,154
1702,-158.0,True,158
1703,-152.0,True,152
1704,-154.0,True,154
1705,-145.0,True,145
1706,-138.0,True,138
1707,-159.0,True,159
1708,-152.0,True,152
1709,-144.0,True,144
1710,-144.0,True,144
1711,-155.0,True,155
1712,-162.0,True,162
1713,-186.0,True,186
1714,-143.0,True,143
1715,-151.0,True,151
1716,-153.0,True,153
1717,-161.0,True,161
1718,-157.0,True,157
1719,-160.0,True,160
1720,-143.0,True,143
1721,-151.0,True,151
1722,-166.0,True,166
1723,-149.0,True,149
1724,-118.0,True,118
1725,-140.0,True,140
1726,-156.0,True,156
1727,-142.0,True,142
1728,-137.0,True,137
1729,-156.0,True,156
1730,-169.0,True,169
1731,-170.0,True,170
1732,-151.0,True,151
1733,-136.0,True,136
1734,-151.0,True,151
1735,-157.0,True,157
1736,-158.0,True,158
1737,-143.0,True,143
1738,-164.0,True,164
1739,-143.0,True,143
1740,-145.0,True,145
1741,-151.0,True,151
1742,-150.0,True,150
1743,-149.0,True,149
1744,-153.0,True,153
1745,-143.0,True,143
1746,-152.0,True,152
1747,-155.0,True,155
1748,-140.0,True,140
1749,-156.0,True,156
1750,-141.0,True,141
1751,-160.0,True,160
1752,-157.0,True,157
1753,-158.0,True,158
1754,-152.0,True,152
1755,-147.0,True,147
1756,-140.0,True,140
1757,-158.0,True,158
1758,-110.0,True,110
1759,-161.0,True,161
1760,-138.0,True,138
1761,-159.0,True,159
1762,-158.0,True,158
1763,-138.0,True,138
1764,-146.0,True,146
1765,-154.0,True,154
1766,-153.0,True,153
1767,-156.0,True,156
1768,-154.0,True,154
1769,-112.0,True,112
1770,-168.0,True,168
1771,-148.0,True,148
1772,-156.0,True,156
1773,-111.0,True,111
1774,-147.0,True,147
1775,-158.0,True,158
1776,-156.0,True,156
1777,-162.0,True,162
1778,-155.0,True,155
1779,-112.0,True,112
1780,-156.0,True,156
1781,-142.0,True,142
1782,-139.0,True,139
1783,-147.0,True,147
1784,-149.0,True,149
1785,-159.0,True,159
1786,-141.0,True,141
1787,-159.0,True,159
1788,-148.0,True,148
1789,-146.0,True,146
1790,-155.0,True,155
1791,-154.0,True,154
1792,-149.0,True,149
1793,-156.0,True,156
1794,-140.0,True,140
1795,-159.0,True,159
1796,-149.0,True,149
1797,-151.0,True,151
1798,-157.0,True,157
1799,-141.0,True,141
1800,-149.0,True,149
1801,-149.0,True,149
1802,-147.0,True,147
1803,-152.0,True,152
1804,-141.0,True,141
1805,-161.0,True,161
1806,-145.0,True,145
1807,-149.0,True,149
1808,-142.0,True,142
1809,-111.0,True,111
1810,-139.0,True,139
1811,-152.0,True,152
1812,-138.0,True,138
1813,-146.0,True,146
1814,-142.0,True,142
1815,-140.0,True,140
1816,-145.0,True,145
1817,-156.0,True,156
1818,-158.0,True,158
1819,-155.0,True,155
1820,-152.0,True,152
1821,-148.0,True,148
1822,-150.0,True,150
1823,-160.0,True,160
1824,-140.0,True,140
1825,-146.0,True,146
1826,-162.0,True,162
1827,-145.0,True,145
1828,-156.0,True,156
1829,-151.0,True,151
1830,-145.0,True,145
1831,-149.0,True,149
1832,-145.0,True,145
1833,-143.0,True,143
1834,-150.0,True,150
1835,-156.0,True,156
1836,-154.0,True,154
1837,-154.0,True,154
1838,-159.0,True,159
1839,-159.0,True,159
1840,-146.0,True,146
1841,-155.0,True,155
1842,-145.0,True,145
1843,-148.0,True,148
1844,-158.0,True,158
1845,-148.0,True,148
1846,-144.0,True,144
1847,-158.0,True,158
1848,-144.0,True,144
1849,-156.0,True,156
1850,-150.0,True,150
1851,-153.0,True,153
1852,-158.0,True,158
1853,-172.0,True,172
1854,-161.0,True,161
1855,-153.0,True,153
1856,-154.0,True,154
1857,-149.0,True,149
1858,-164.0,True,164
1859,-146.0,True,146
1860,-154.0,True,154
1861,-151.0,True,151
1862,-157.0,True,157
1863,-150.0,True,150
1864,-163.0,True,163
1865,-150.0,True,150
1866,-158.0,True,158
1867,-137.0,True,137
1868,-141.0,True,141
1869,-111.0,True,111
1870,-111.0,True,111
1871,-160.0,True,160
1872,-152.0,True,152
1873,-156.0,True,156
1874,-156.0,True,156
1875,-162.0,True,162
1876,-169.0,True,169
1877,-158.0,True,158
1878,-160.0,True,160
1879,-157.0,True,157
1880,-141.0,True,141
1881,-161.0,True,161
1882,-155.0,True,155
1883,-168.0,True,168
1884,-153.0,True,153
1885,-151.0,True,151
1886,-158.0,True,158
1887,-155.0,True,155
1888,-153.0,True,153
1889,-141.0,True,141
1890,-162.0,True,162
1891,-167.0,True,167
1892,-142.0,True,142
1893,-111.0,True,111
1894,-165.0,True,165
1895,-157.0,True,157
1896,-156.0,True,156
1897,-153.0,True,153
1898,-120.0,True,120
1899,-151.0,True,151
1900,-164.0,True,164
1901,-157.0,True,157
1902,-147.0,True,147
1903,-150.0,True,150
1904,-137.0,True,137
1905,-146.0,True,146
1906,-154.0,True,154
1907,-137.0,True,137
1908,-145.0,True,145
1909,-146.0,True,146
1910,-111.0,True,111
1911,-161.0,True,161
1912,-155.0,True,155
1913,-139.0,True,139
1914,-138.0,True,138
1915,-139.0,True,139
1916,-167.0,True,167
1917,-146.0,True,146
1918,-168.0,True,168
1919,-161.0,True,161
1920,-146.0,True,146
1921,-111.0,True,111
1922,-152.0,True,152
1923,-157.0,True,157
1924,-161.0,True,161
1925,-111.0,True,111
1926,-143.0,True,143
1927,-149.0,True,149
1928,-149.0,True,149
1929,-137.0,True,137
1930,-146.0,True,146
1931,-140.0,True,140
1932,-159.0,True,159
1933,-157.0,True,157
1934,-156.0,True,156
1935,-160.0,True,160
1936,-113.0,True,113
1937,-167.0,True,167
1938,-163.0,True,163
1939,-160.0,True,160
1940,-148.0,True,148
1941,-161.0,True,161
1942,-140.0,True,140
1943,-163.0,True,163
1944,-113.0,True,113
1945,-163.0,True,163
1946,-157.0,True,157
1947,-154.0,True,154
1948,-111.0,True,111
1949,-139.0,True,139
1950,-154.0,True,154
1951,-146.0,True,146
1952,-166.0,True,166
1953,-160.0,True,160
1954,-158.0,True,158
1955,-164.0,True,164
1956,-163.0,True,163
1957,-139.0,True,139
1958,-155.0,True,155
1959,-156.0,True,156
1960,-153.0,True,153
1961,-145.0,True,145
1962,-160.0,True,160
1963,-167.0,True,167
1964,-164.0,True,164
1965,-152.0,True,152
1966,-158.0,True,158
1967,-158.0,True,158
1968,-194.0,True,194
1969,-149.0,True,149
1970,-159.0,True,159
1971,-142.0,True,142
1972,-163.0,True,163
1973,-152.0,True,152
1974,-138.0,True,138
1975,-145.0,True,145
1976,-144.0,True,144
1977,-137.0,True,137
1978,-138.0,True,138
1979,-197.0,True,197
1980,-152.0,True,152
1981,-161.0,True,161
1982,-150.0,True,150
1983,-154.0,True,154
1984,-159.0,True,159
1985,-163.0,True,163
1986,-153.0,True,153
1987,-165.0,True,165
1988,-136.0,True,136
1989,-161.0,True,161
1990,-165.0,True,165
1991,-138.0,True,138
1992,-168.0,True,168
1993,-154.0,True,154
1994,-151.0,True,151
1995,-153.0,True,153
1996,-158.0,True,158
1997,-158.0,True,158
1998,-136.0,True,136
1999,-168.0,True,168
2000,-159.0,True,159
2001,-146.0,True,146
2002,-163.0,True,163
2003,-158.0,True,158
2004,-138.0,True,138
2005,-158.0,True,158
2006,-154.0,True,154
2007,-151.0,True,151
2008,-155.0,True,155
2009,-159.0,True,159
2010,-140.0,True,140
2011,-156.0,True,156
2012,-155.0,True,155
2013,-160.0,True,160
2014,-136.0,True,136
2015,-153.0,True,153
2016,-159.0,True,159
2017,-160.0,True,160
2018,-157.0,True,157
2019,-145.0,True,145
2020,-154.0,True,154
2021,-153.0,True,153
2022,-154.0,True,154
2023,-155.0,True,155
2024,-146.0,True,146
2025,-160.0,True,160
2026,-147.0,True,147
2027,-157.0,True,157
2028,-138.0,True,138
2029,-139.0,True,139
2030,-154.0,True,154
2031,-158.0,True,158
2032,-143.0,True,143
2033,-156.0,True,156
2034,-148.0,True,148
2035,-141.0,True,141
2036,-160.0,True,160
2037,-185.0,True,185
2038,-166.0,True,166
2039,-147.0,True,147
2040,-146.0,True,146
2041,-154.0,True,154
2042,-151.0,True,151
2043,-161.0,True,161
2044,-146.0,True,146
2045,-156.0,True,156
2046,-154.0,True,154
2047,-149.0,True,149
2048,-141.0,True,141
2049,-111.0,True,111
2050,-152.0,True,152
2051,-158.0,True,158
2052,-151.0,True,151
2053,-157.0,True,157
2054,-161.0,True,161
2055,-110.0,True,110
2056,-161.0,True,161
2057,-146.0,True,146
2058,-153.0,True,153
2059,-141.0,True,141
2060,-147.0,True,147
2061,-148.0,True,148
2062,-162.0,True,162
2063,-158.0,True,158
2064,-111.0,True,111
2065,-150.0,True,150
2066,-165.0,True,165
2067,-146.0,True,146
2068,-162.0,True,162
2069,-164.0,True,164
2070,-157.0,True,157
2071,-111.0,True,111
2072,-154.0,True,154
2073,-156.0,True,156
2074,-163.0,True,163
2075,-161.0,True,161
2076,-144.0,True,144
2077,-155.0,True,155
2078,-139.0,True,139
2079,-161.0,True,161
2080,-156.0,True,156
2081,-139.0,True,139
2082,-165.0,True,165
2083,-155.0,True,155
2084,-143.0,True,143
2085,-154.0,True,154
2086,-151.0,True,151
2087,-164.0,True,164
2088,-138.0,True,138
2089,-110.0,True,110
2090,-153.0,True,153
2091,-152.0,True,152
2092,-145.0,True,145
2093,-161.0,True,161
2094,-164.0,True,164
2095,-157.0,True,157
2096,-160.0,True,160
2097,-138.0,True,138
2098,-138.0,True,138
2099,-143.0,True,143
2100,-162.0,True,162
2101,-140.0,True,140
2102,-165.0,True,165
2103,-158.0,True,158
2104,-148.0,True,148
2105,-148.0,True,148
2106,-153.0,True,153
2107,-137.0,True,137
2108,-154.0,True,154
2109,-154.0,True,154
2110,-144.0,True,144
2111,-138.0,True,138
2112,-158.0,True,158
2113,-160.0,True,160
2114,-156.0,True,156
2115,-156.0,True,156
2116,-152.0,True,152
2117,-162.0,True,162
2118,-155.0,True,155
2119,-158.0,True,158
2120,-147.0,True,147
2121,-144.0,True,144
2122,-148.0,True,148
2123,-154.0,True,154
2124,-152.0,True,152
2125,-158.0,True,158
2126,-157.0,True,157
2127,-154.0,True,154
2128,-159.0,True,159
2129,-149.0,True,149
2130,-137.0,True,137
2131,-152.0,True,152
2132,-154.0,True,154
2133,-149.0,True,149
2134,-157.0,True,157
2135,-156.0,True,156
2136,-159.0,True,159
2137,-148.0,True,148
2138,-161.0,True,161
2139,-139.0,True,139
2140,-165.0,True,165
2141,-149.0,True,149
2142,-168.0,True,168
2143,-155.0,True,155
2144,-164.0,True,164
2145,-140.0,True,140
2146,-142.0,True,142
2147,-151.0,True,151
2148,-169.0,True,169
2149,-139.0,True,139
2150,-137.0,True,137
2151,-159.0,True,159
2152,-152.0,True,152
2153,-137.0,True,137
2154,-160.0,True,160
2155,-139.0,True,139
2156,-163.0,True,163
2157,-159.0,True,159
2158,-146.0,True,146
2159,-159.0,True,159
2160,-111.0,True,111
2161,-110.0,True,110
2162,-155.0,True,155
2163,-156.0,True,156
2164,-167.0,True,167
2165,-140.0,True,140
2166,-148.0,True,148
2167,-145.0,True,145
2168,-150.0,True,150
2169,-137.0,True,137
2170,-158.0,True,158
2171,-150.0,True,150
2172,-150.0,True,150
2173,-155.0,True,155
2174,-164.0,True,164
2175,-155.0,True,155
2176,-168.0,True,168
2177,-153.0,True,153
2178,-156.0,True,156
2179,-162.0,True,162
2180,-167.0,True,167
2181,-157.0,True,157
2182,-148.0,True,148
2183,-157.0,True,157
2184,-148.0,True,148
2185,-146.0,True,146
2186,-148.0,True,148
2187,-151.0,True,151
2188,-160.0,True,160
2189,-159.0,True,159
2190,-152.0,True,152
2191,-158.0,True,158
2192,-156.0,True,156
2193,-149.0,True,149
2194,-150.0,True,150
2195,-136.0,True,136
2196,-151.0,True,151
2197,-166.0,True,166
2198,-142.0,True,142
2199,-144.0,True,144
2200,-149.0,True,149
2201,-157.0,True,157
2202,-150.0,True,150
2203,-138.0,True,138
2204,-160.0,True,160
2205,-142.0,True,142
2206,-160.0,True,160
2207,-111.0,True,111
2208,-142.0,True,142
2209,-158.0,True,158
2210,-149.0,True,149
2211,-153.0,True,153
2212,-159.0,True,159
2213,-168.0,True,168
2214,-138.0,True,138
2215,-168.0,True,168
2216,-142.0,True,142
2217,-151.0,True,151
2218,-154.0,True,154
2219,-157.0,True,157
2220,-154.0,True,154
2221,-145.0,True,145
2222,-155.0,True,155
2223,-160.0,True,160
2224,-137.0,True,137
2225,-156.0,True,156
2226,-136.0,True,136
2227,-151.0,True,151
2228,-164.0,True,164
2229,-165.0,True,165
2230,-151.0,True,151
2231,-136.0,True,136
2232,-158.0,True,158
2233,-141.0,True,141
2234,-170.0,True,170
2235,-149.0,True,149
2236,-153.0,True,153
2237,-157.0,True,157
2238,-156.0,True,156
2239,-164.0,True,164
2240,-136.0,True,136
2241,-146.0,True,146
2242,-163.0,True,163
2243,-138.0,True,138
2244,-140.0,True,140
2245,-165.0,True,165
2246,-159.0,True,159
2247,-161.0,True,161
2248,-139.0,True,139
2249,-152.0,True,152
2250,-162.0,True,162
2251,-165.0,True,165
2252,-147.0,True,147
2253,-155.0,True,155
2254,-160.0,True,160
2255,-156.0,True,156
2256,-168.0,True,168
2257,-139.0,True,139
2258,-148.0,True,148
2259,-142.0,True,142
2260,-159.0,True,159
2261,-137.0,True,137
2262,-158.0,True,158
2263,-162.0,True,162
2264,-154.0,True,154
2265,-150.0,True,150
2266,-147.0,True,147
2267,-152.0,True,152
2268,-136.0,True,136
2269,-158.0,True,158
2270,-144.0,True,144
2271,-168.0,True,168
2272,-160.0,True,160
2273,-156.0,True,156
2274,-113.0,True,113
2275,-156.0,True,156
2276,-138.0,True,138
2277,-155.0,True,155
2278,-149.0,True,149
2279,-148.0,True,148
2280,-156.0,True,156
2281,-158.0,True,158
2282,-152.0,True,152
2283,-150.0,True,150
2284,-163.0,True,163
2285,-161.0,True,161
2286,-155.0,True,155
2287,-156.0,True,156
2288,-149.0,True,149
2289,-154.0,True,154
2290,-141.0,True,141
2291,-156.0,True,156
2292,-162.0,True,162
2293,-145.0,True,145
2294,-155.0,True,155
2295,-139.0,True,139
2296,-158.0,True,158
2297,-144.0,True,144
2298,-138.0,True,138
2299,-151.0,True,151
2300,-150.0,True,150
2301,-149.0,True,149
2302,-153.0,True,153
2303,-151.0,True,151
2304,-145.0,True,145
2305,-156.0,True,156
2306,-152.0,True,152
2307,-111.0,True,111
2308,-155.0,True,155
2309,-153.0,True,153
2310,-157.0,True,157
2311,-154.0,True,154
2312,-148.0,True,148
2313,-138.0,True,138
2314,-140.0,True,140
2315,-153.0,True,153
2316,-166.0,True,166
2317,-152.0,True,152
2318,-158.0,True,158
2319,-160.0,True,160
2320,-143.0,True,143
2321,-138.0,True,138
2322,-159.0,True,159
2323,-145.0,True,145
2324,-165.0,True,165
2325,-136.0,True,136
2326,-151.0,True,151
2327,-150.0,True,150
2328,-164.0,True,164
2329,-168.0,True,168
2330,-161.0,True,161
2331,-138.0,True,138
2332,-150.0,True,150
2333,-161.0,True,161
2334,-158.0,True,158
2335,-168.0,True,168
2336,-149.0,True,149
2337,-160.0,True,160
2338,-157.0,True,157
2339,-153.0,True,153
2340,-165.0,True,165
2341,-159.0,True,159
2342,-111.0,True,111
2343,-153.0,True,153
2344,-157.0,True,157
2345,-155.0,True,155
2346,-159.0,True,159
2347,-165.0,True,165
2348,-157.0,True,157
2349,-160.0,True,160
2350,-141.0,True,141
2351,-157.0,True,157
2352,-146.0,True,146
2353,-139.0,True,139
2354,-153.0,True,153
2355,-167.0,True,167
2356,-150.0,True,150
2357,-142.0,True,142
2358,-155.0,True,155
2359,-149.0,True,149
2360,-153.0,True,153
2361,-155.0,True,155
2362,-159.0,True,159
2363,-156.0,True,156
2364,-111.0,True,111
2365,-142.0,True,142
2366,-164.0,True,164
2367,-147.0,True,147
2368,-154.0,True,154
2369,-155.0,True,155
2370,-162.0,True,162
2371,-155.0,True,155
2372,-157.0,True,157
2373,-161.0,True,161
2374,-150.0,True,150
2375,-160.0,True,160
2376,-164.0,True,164
2377,-156.0,True,156
2378,-143.0,True,143
2379,-160.0,True,160
2380,-154.0,True,154
2381,-157.0,True,157
2382,-156.0,True,156
2383,-149.0,True,149
2384,-138.0,True,138
2385,-158.0,True,158
2386,-150.0,True,150
2387,-143.0,True,143
2388,-154.0,True,154
2389,-154.0,True,154
2390,-151.0,True,151
2391,-171.0,True,171
2392,-148.0,True,148
2393,-158.0,True,158
2394,-138.0,True,138
2395,-149.0,True,149
2396,-137.0,True,137
2397,-158.0,True,158
2398,-152.0,True,152
2399,-154.0,True,154
2400,-138.0,True,138
2401,-150.0,True,150
2402,-155.0,True,155
2403,-153.0,True,153
2404,-137.0,True,137
2405,-154.0,True,154
